number of nodes: 11444
4745	1604
4745	3781
4745	4059
4745	4282
4745	4288
4745	4292
4745	4353
4745	4361
4745	4429
4745	4510
4745	4613
4745	4723
4747	1786
4747	1863
4747	2068
4747	4052
4747	4143
4747	4231
4747	4309
4747	4361
4747	4429
4747	4584
4747	4616
4748	987
4748	1312
4748	4361
4748	4375
4748	4394
4748	4429
4748	4599
4748	4601
4748	4616
4705	3990
4705	4021
4705	4356
4705	4429
4705	4510
4705	4599
4705	4604
4705	4550
4705	4616
4705	4748
4797	4769
4798	3029
4798	4299
4798	4401
3029	2744
4299	3029
4299	3317
4401	4299
4799	419
4799	447
4799	576
4799	588
4799	785
4799	1254
4799	1280
4799	2229
588	275
588	279
588	317
588	419
588	435
588	447
588	455
785	275
785	279
785	317
785	419
785	435
785	447
785	455
785	588
1254	419
1254	447
1254	588
1254	957
1280	419
1280	447
1280	588
1280	782
1280	870
1280	957
4800	1003
4800	1084
4800	1472
4800	4193
4800	4273
1084	1001
1472	731
1472	1194
1472	1227
1472	1248
1472	1433
4193	1001
4193	1084
4193	1472
4193	2980
4193	3516
4803	1096
4808	4753
4804	1363
4804	1561
4804	1661
4804	2329
4804	2352
4804	2887
4804	3004
4804	3105
4804	3260
4804	3415
4804	3593
4804	3693
4804	3975
4804	4037
4804	4252
4804	4471
4804	4554
1363	588
1363	843
1363	983
1363	1254
1561	279
1561	588
1561	1512
1661	962
1661	987
1661	1142
1661	1580
2329	1154
2329	1187
2329	1216
2329	1242
2329	1363
2329	1367
2329	1351
2329	1561
2329	1685
2329	1936
2329	1981
2329	2051
2329	2103
2329	2167
2352	588
2352	1561
2352	2022
2887	2630
2887	2744
3004	1187
3004	1216
3004	1242
3004	2042
3004	2329
3004	2533
3004	3029
3105	1661
3105	1899
3105	1905
3260	1512
3260	3192
3415	1052
3415	1608
3593	463
3593	1425
3593	1662
3593	2256
3593	2382
3593	2763
3593	2887
3593	2998
3593	3076
3593	3169
3693	2805
3693	2998
3693	3643
3975	588
3975	2352
3975	3235
3975	3415
3975	3860
4037	2800
4037	2935
4037	3450
4252	2545
4252	3345
4252	3550
4252	3860
4252	3975
4471	4021
4471	4445
4554	2800
4554	2935
4554	3450
4554	3552
4554	3803
4554	4037
4554	4044
4554	4021
4554	4364
4554	4314
4554	4490
4805	272
4805	280
4805	414
4805	2298
4805	2509
4805	2469
272	45
414	272
414	280
2298	272
2298	2176
2509	272
2509	280
2509	558
2509	1400
2509	1873
2509	2298
2469	414
2469	1400
2469	1542
2469	2002
4807	3174
4807	3914
4807	4662
4807	4692
3174	1440
3174	1921
3174	2299
3174	2311
3174	2564
3174	2619
3174	2890
3174	2852
3914	904
3914	1003
3914	1142
3914	1803
3914	2650
3914	2980
3914	2993
3914	3276
3914	3516
3914	3575
3914	3601
4662	2151
4662	2126
4662	2993
4662	3516
4662	4380
4692	1932
4692	2993
4692	3914
4692	4047
4692	4068
4692	4347
4809	4711
4711	4809
4711	4296
4810	3212
4810	3910
4810	4105
4810	4195
4195	28
4195	3212
4195	3224
4195	3910
4811	591
4811	3871
591	71
591	79
591	95
4812	2094
4813	5249
4813	1198
4813	2424
4813	2993
4813	3909
4813	4506
4813	4692
5249	4813
5249	4899
5249	1932
5249	2993
5249	3909
5249	4506
5249	4692
1198	723
2424	60
2424	275
2424	279
2424	419
2424	447
2424	528
2424	678
2424	957
2424	1178
2424	1187
2424	1227
2424	1218
2424	1392
2424	1487
2424	1449
2424	1479
2424	1539
2424	1663
2424	1782
2424	1725
2424	1915
2424	2000
2424	2057
2993	1003
2993	1440
2993	1803
2993	2619
2993	2650
2993	2834
2993	2980
3909	95
3909	419
3909	3396
4506	731
4506	1932
4506	2467
4506	2619
4506	2993
4506	3914
4506	4095
4506	4367
4815	447
4815	588
4815	1001
4815	1227
4815	1433
4815	1453
4815	1605
4815	1789
4815	2102
4815	3804
1433	447
1433	1227
1789	447
1789	1280
1789	1269
1789	1453
1789	1605
3804	419
3804	447
3804	1227
3804	1254
3804	1521
3804	1995
3804	2921
3804	2988
3804	3073
3804	3241
3804	3642
3804	3602
4817	729
4817	2646
4817	3058
4817	3672
4817	3810
4817	3817
4817	4069
729	23
3058	729
3058	1084
3058	1187
3058	2092
3672	1084
3672	1187
3672	1936
3672	2308
3672	2833
3672	3090
3672	3103
3672	3209
3672	3436
3810	729
3810	1003
3810	1187
3810	2646
3810	2651
3810	2998
3810	3317
3810	3512
3810	3672
3810	3628
3817	729
3817	904
3817	1187
3817	1280
3817	2388
3817	2651
3817	3364
3817	3672
3817	3628
3817	3858
4069	2646
4069	2651
4069	3058
4069	3810
4069	3817
4818	419
4818	447
4818	904
4818	1254
4818	1782
4818	1753
4818	2051
4818	2103
4818	2998
4818	3259
4818	4021
1782	419
1782	435
1782	447
1782	595
1782	782
1782	793
1782	904
1782	970
1782	957
1782	982
1782	985
1782	1001
1782	1010
1782	1115
1782	1178
1782	1202
1782	1227
1782	1254
1782	1280
1782	1277
1782	1291
1782	1302
1782	1340
1782	1433
1782	1447
1782	1514
1782	1567
1782	1639
1782	1605
1782	1720
1782	1705
1782	1663
1782	1670
1782	1779
1753	1280
1753	1453
1753	1789
1753	1722
2051	979
2051	1187
2051	1269
2051	1367
2051	1346
2051	1662
2051	1723
2051	1735
2051	1936
2051	2000
2051	1973
2103	1142
2103	1723
2103	2000
2103	1970
3259	108
3259	2103
3259	2493
3259	2533
3259	2805
3259	2887
3259	2998
3259	3209
4021	71
4021	79
4021	95
4021	124
4021	419
4021	447
4021	782
4021	729
4021	835
4021	904
4021	987
4021	1084
4021	1187
4021	1227
4021	1216
4021	1221
4021	1242
4021	1254
4021	1363
4021	1328
4021	1351
4021	1479
4021	1732
4021	1753
4021	1936
4021	1981
4021	2092
4021	2103
4021	2204
4021	2329
4021	2352
4021	2493
4021	2533
4021	2534
4021	2586
4021	2599
4021	2601
4021	2630
4021	2641
4021	2643
4021	2689
4021	2744
4021	2805
4021	2890
4021	2908
4021	2887
4021	2871
4021	2813
4021	2833
4021	2852
4021	2854
4021	2862
4021	2935
4021	2959
4021	2920
4021	2982
4021	3029
4021	2998
4021	3004
4021	2973
4021	2987
4021	3057
4021	3058
4021	3093
4021	3086
4021	3090
4021	3097
4021	3119
4021	3103
4021	3051
4021	3052
4021	3071
4021	3185
4021	3209
4021	3228
4021	3216
4021	3192
4021	3203
4021	3143
4021	3145
4021	3166
4021	3167
4021	3170
4021	3253
4021	3243
4021	3266
4021	3259
4021	3299
4021	3310
4021	3322
4021	3336
4021	3317
4021	3339
4021	3292
4021	3450
4021	3456
4021	3451
4021	3358
4021	3436
4021	3364
4021	3379
4021	3380
4021	3381
4021	3390
4021	3398
4021	3416
4021	3492
4021	3504
4021	3478
4021	3563
4021	3474
4021	3566
4021	3498
4021	3510
4021	3512
4021	3552
4021	3620
4021	3607
4021	3648
4021	3577
4021	3643
4021	3650
4021	3656
4021	3671
4021	3672
4021	3652
4021	3582
4021	3591
4021	3593
4021	3611
4021	3612
4021	3614
4021	3626
4021	3628
4021	3684
4021	3692
4021	3680
4021	3693
4021	3698
4021	3701
4021	3710
4021	3700
4021	3723
4021	3724
4021	3730
4021	3726
4021	3699
4021	3748
4021	3756
4021	3761
4021	3783
4021	3755
4021	3743
4021	3772
4021	3834
4021	3865
4021	3866
4021	3890
4021	3894
4021	3903
4021	3892
4021	3907
4021	3858
4021	3896
4021	3868
4021	3792
4021	3798
4021	3803
4021	3810
4021	3811
4021	3817
4021	3823
4021	3824
4021	3825
4021	3838
4021	3839
4021	3832
4021	3844
4021	3932
4021	3937
4021	3944
4021	3960
4021	3955
4021	3925
4021	4002
4021	4022
4021	4027
4021	4035
4021	4019
4021	4037
4021	4045
4819	734
4819	1392
4819	2501
4819	2564
4819	2663
4819	2619
4819	3174
4819	3358
4819	3492
4819	4095
4819	4366
734	402
734	643
1392	1084
1392	1317
2501	1001
2501	1392
2501	2103
2663	1440
2663	1723
2663	1921
2663	2000
2663	2103
2663	2299
2663	2256
2663	2275
2663	2287
2663	2382
2663	2501
2663	2468
2663	2619
2619	1269
2619	1440
2619	1734
2619	1921
2619	2299
2619	2382
2619	2663
3358	643
3358	904
3358	987
3358	1142
3358	1194
3358	1440
3358	2619
3358	2890
3358	2852
3358	2998
3358	3143
3358	3271
3358	3334
3358	3336
3492	1001
3492	1944
3492	1972
3492	2204
3492	2702
3492	2890
3492	2899
3492	2987
3492	3358
4095	419
4095	566
4095	734
4095	1392
4095	1605
4095	1857
4095	2299
4095	2441
4095	2467
4095	2619
4095	2650
4095	2993
4095	3174
4095	3601
4820	3744
4820	4143
4820	4668
4821	1270
4821	1425
4821	1820
4821	2805
4821	2871
4821	2862
4821	3004
4821	3057
4821	3119
4821	3451
4821	3710
4821	3761
1425	825
1425	1154
1425	1187
1425	1216
1425	1221
1425	1242
1425	1270
1820	805
1820	1270
1820	1317
1820	1425
2805	1328
2805	1936
2805	2329
2805	2533
2871	1257
2871	2329
2871	2570
2871	2677
2871	2599
2871	2630
2871	2687
2871	2689
2871	2744
2871	2805
2871	2890
2862	2042
2862	2493
2862	2630
2862	2689
2862	2744
2862	2805
2862	2823
2862	2890
2862	2908
2862	2887
2862	2871
2862	2891
3057	2744
3057	2871
3057	2855
3057	3004
3119	3004
3119	3057
3451	1820
3451	2805
3451	2862
3451	3057
3451	3119
3451	3322
3710	3057
3710	3119
3710	3322
3710	3451
3710	3380
3761	1820
3761	3057
3761	3119
3761	3322
3761	3451
3761	3380
3761	3710
4822	1195
4822	1395
4822	1859
4822	2414
1195	366
1195	927
1395	108
1395	159
1395	200
1395	286
1395	366
1395	682
1395	862
1395	1018
1395	1164
1395	1195
1395	1214
1395	1381
1859	159
1859	366
1859	748
1859	927
1859	1195
1859	1253
1859	1647
1859	1712
2414	1195
4823	2178
4825	192
4825	344
4825	357
4825	607
4825	2972
4825	3452
4825	3637
344	94
607	275
607	344
607	357
607	528
607	551
3452	94
3452	192
3452	344
3452	357
3452	607
3452	988
3452	987
3452	1637
3452	2078
3452	2251
3452	2573
3452	2720
3637	60
3637	110
3637	192
3637	419
3637	447
3637	566
3637	678
3637	793
3637	904
3637	970
3637	1010
3637	1227
3637	2175
3637	2391
4824	4817
4824	729
4824	2092
4824	2646
4824	2651
4824	3058
4824	3810
4824	4069
2092	718
2092	729
4826	630
4826	1461
1461	630
4830	1065
4830	1312
4830	2947
4830	2998
4830	3748
4830	4021
4830	4203
2947	2689
3748	2947
3748	3385
3748	3650
3748	3672
4203	1065
4203	2000
4203	2613
4203	2689
4203	2833
4203	2947
4203	3259
4203	3650
4203	3672
4203	3748
4203	3942
4203	3914
4203	4044
4203	4021
4827	1440
4827	1753
4827	2619
4827	2834
4827	2993
4827	3154
4827	3492
4827	3938
4827	3914
4827	4380
4827	4506
4827	4452
1440	904
1440	1248
2834	419
2834	447
2834	588
2834	1001
2834	1010
2834	1605
2834	1753
2834	1944
2834	2204
2834	2349
2834	2663
2834	2619
2834	2890
3154	904
3154	1227
3154	1753
3154	2103
3154	2493
3154	2834
3938	1797
3938	2400
3938	2537
3938	2815
3938	3796
4380	1675
4380	2564
4380	2993
4380	3795
4380	3914
4452	2650
4452	2980
4452	2993
4452	3516
4452	3601
4452	3914
4452	4095
4452	4252
4452	4342
4452	4380
4452	4506
4452	4418
4828	832
4828	2157
832	299
2157	832
2157	1918
4829	892
4829	893
4829	2114
4829	2653
4829	2927
4829	3393
4829	3505
4829	3499
4829	3987
4829	4359
4829	4539
893	357
893	447
893	481
893	811
2114	892
2114	893
2653	419
2653	892
2653	893
2653	2114
2927	2070
2927	2153
2927	2199
2927	2300
2927	2486
3393	419
3393	2070
3393	2927
3505	2199
3505	2927
3505	3462
3505	3393
3499	373
3499	384
3499	419
3499	567
3499	857
3499	892
3499	1145
3499	1675
3499	1786
3499	2471
3499	2653
3987	892
3987	1145
3987	2114
3987	2653
3987	3499
4359	892
4359	893
4359	1145
4359	2114
4359	2653
4359	3499
4359	3987
4539	2070
4539	2689
4539	2927
4539	3393
4539	3505
4539	3531
4539	3499
4539	3821
4835	4808
4831	429
4831	1914
4831	2159
4831	2563
4831	2900
4831	3560
4831	4484
2159	429
2563	1914
2900	1914
2900	2563
2900	2867
3560	429
3560	1914
3560	2563
3560	2900
4484	429
4484	1377
4484	1914
4484	2505
4484	2778
4484	2900
4484	3024
4484	3443
4484	3560
4484	4023
4404	4208
4404	4361
4834	4313
4313	2564
4313	2599
4313	3728
4837	3647
4837	4003
3647	419
4003	2948
4003	3647
4836	1700
4838	71
4838	79
4838	1749
4838	2000
4838	3355
4838	3840
4838	4565
1749	71
1749	79
1749	542
1749	1615
2000	979
2000	1269
2000	1723
3355	71
3355	79
3355	95
3355	105
3355	2000
3355	2440
3840	79
3840	95
3840	2000
3840	2402
3840	2863
3840	3177
3840	3355
3840	3834
3840	3871
4565	71
4565	79
4565	95
4565	1749
4565	2000
4565	3177
4565	3355
4565	3840
4839	731
4839	1562
4839	2078
4839	2150
4839	2307
4839	2309
4839	2348
4839	2922
4839	2993
4839	3155
4839	3174
4839	3333
4839	3368
4839	3653
4839	3914
4839	4021
4839	4089
4839	4251
4839	4271
4839	4312
4839	4385
4839	4582
4839	4672
1562	987
1562	1142
1562	1194
1562	1227
1562	1248
1562	1440
1562	1485
2078	205
2078	481
2078	893
2078	987
2078	1228
2078	1525
2078	1637
2150	205
2150	840
2150	968
2150	987
2150	1115
2150	1224
2150	1525
2150	1637
2150	2078
2307	766
2307	1525
2309	205
2309	766
2309	1041
2309	987
2309	1218
2309	1525
2309	2307
2348	2075
2348	2215
2348	2216
2922	1248
2922	1440
2922	1485
2922	1503
2922	1562
2922	2075
2922	2215
2922	2216
2922	2348
2922	2774
3155	205
3155	731
3155	968
3155	987
3155	1248
3155	1224
3155	1433
3155	1485
3155	1472
3155	1562
3155	1637
3155	1953
3155	2075
3155	2138
3155	2150
3155	2215
3155	2307
3155	2309
3155	2238
3155	2348
3155	2390
3155	2922
3333	279
3333	395
3333	816
3333	821
3333	987
3333	1227
3333	1218
3333	1224
3333	1276
3333	1385
3333	1387
3333	1525
3333	1953
3333	2075
3333	2215
3333	2306
3333	2348
3333	2331
3333	2401
3333	2502
